system3,group3,name3,name45,type45,description45,1,45
system3,group3,name3,name46,type46,description46,0,46
system3,group3,name3,name47,type47,description47,1,47
system3,group3,name3,name48,type48,description48,0,48
system3,group3,name3,name49,type49,description49,1,49
system4,group4,name4,name0,type0,description0,0,0
system4,group4,name4,name1,type1,description1,1,1
system4,group4,name4,name2,type2,description2,0,2
system4,group4,name4,name3,type3,description3,1,3
system4,group4,name4,name4,type4,description4,0,4
system4,group4,name4,name5,type5,description5,1,5
system4,group4,name4,name6,type6,description6,0,6
system4,group4,name4,name7,type7,description7,1,7
system4,group4,name4,name8,type8,description8,0,8
system4,group4,name4,name9,type9,description9,1,9
system4,group4,name4,name10,type10,description10,0,10
system4,group4,name4,name11,type11,description11,1,11
system4,group4,name4,name12,type12,description12,0,12
system4,group4,name4,name13,type13,description13,1,13
system4,group4,name4,name14,type14,description14,0,14
system4,group4,name4,name15,type15,description15,1,15
system4,group4,name4,name16,type16,description16,0,16
system4,group4,name4,name17,type17,description17,1,17
system4,group4,name4,name18,type18,description18,0,18
system4,group4,name4,name19,type19,description19,1,19
system4,group4,name4,name20,type20,description20,0,20
system4,group4,name4,name21,type21,description21,1,21
system4,group4,name4,name22,type22,description22,0,22
system4,group4,name4,name23,type23,description23,1,23
system4,group4,name4,name24,type24,description24,0,24
system4,group4,name4,name25,type25,description25,1,25
system4,group4,name4,name26,type26,description26,0,26
system4,group4,name4,name27,type27,description27,1,27
system4,group4,name4,name28,type28,description28,0,28
system4,group4,name4,name29,type29,description29,1,29
system4,group4,name4,name30,type30,description30,0,30
system4,group4,name4,name31,type31,description31,1,31
system4,group4,name4,name32,type32,description32,0,32
system4,group4,name4,name33,type33,description33,1,33
system4,group4,name4,name34,type34,description34,0,34
system4,group4,name4,name35,type35,description35,1,35
system4,group4,name4,name36,type36,description36,0,36
system4,group4,name4,name37,type37,description37,1,37
system4,group4,name4,name38,type38,description38,0,38
system4,group4,name4,name39,type39,description39,1,39
system4,group4,name4,name40,type40,description40,0,40
system4,group4,name4,name41,type41,description41,1,41
system4,group4,name4,name42,type42,description42,0,42
system4,group4,name4,name43,type43,description43,1,43
system4,group4,name4,name44,type44,description44,0,44
system4,group4,name4,name45,type45,description45,1,45
system4,group4,name4,name46,type46,description46,0,46
system4,group4,name4,name47,type47,description47,1,47
system4,group4,name4,name48,type48,description48,0,48
system4,group4,name4,name49,type49,description49,1,49
system5,group5,name5,name0,type0,description0,0,0
system5,group5,name5,name1,type1,description1,1,1
system5,group5,name5,name2,type2,description2,0,2
system5,group5,name5,name3,type3,description3,1,3
system5,group5,name5,name4,type4,description4,0,4
system5,group5,name5,name5,type5,description5,1,5
system5,group5,name5,name6,type6,description6,0,6
system5,group5,name5,name7,type7,description7,1,7
system5,group5,name5,name8,type8,description8,0,8
system5,group5,name5,name9,type9,description9,1,9
system5,group5,name5,name10,type10,description10,0,10
system5,group5,name5,name11,type11,description11,1,11
system5,group5,name5,name12,type12,description12,0,12
system5,group5,name5,name13,type13,description13,1,13
system5,group5,name5,name14,type14,description14,0,14
system5,group5,name5,name15,type15,description15,1,15
system5,group5,name5,name16,type16,description16,0,16
system5,group5,name5,name17,type17,description17,1,17
system5,group5,name5,name18,type18,description18,0,18
system5,group5,name5,name19,type19,description19,1,19
system5,group5,name5,name20,type20,description20,0,20
system5,group5,name5,name21,type21,description21,1,21
system5,group5,name5,name22,type22,description22,0,22
system5,group5,name5,name23,type23,description23,1,23
system5,group5,name5,name24,type24,description24,0,24
system5,group5,name5,name25,type25,description25,1,25
system5,group5,name5,name26,type26,description26,0,26
system5,group5,name5,name27,type27,description27,1,27
system5,group5,name5,name28,type28,description28,0,28
system5,group5,name5,name29,type29,description29,1,29
system5,group5,name5,name30,type30,description30,0,30
system5,group5,name5,name31,type31,description31,1,31
system5,group5,name5,name32,type32,description32,0,32
system5,group5,name5,name33,type33,description33,1,33
system5,group5,name5,name34,type34,description34,0,34
system5,group5,name5,name35,type35,description35,1,35
system5,group5,name5,name36,type36,description36,0,36
system5,group5,name5,name37,type37,description37,1,37
system5,group5,name5,name38,type38,description38,0,38
system5,group5,name5,name39,type39,description39,1,39
system5,group5,name5,name40,type40,description40,0,40
system5,group5,name5,name41,type41,description41,1,41
system5,group5,name5,name42,type42,description42,0,42
system5,group5,name5,name43,type43,description43,1,43
system5,group5,name5,name44,type44,description44,0,44
system5,group5,name5,name45,type45,description45,1,45
system5,group5,name5,name46,type46,description46,0,46
system5,group5,name5,name47,type47,description47,1,47
system5,group5,name5,name48,type48,description48,0,48
system5,group5,name5,name49,type49,description49,1,49
system6,group6,name6,name0,type0,description0,0,0
system6,group6,name6,name1,type1,description1,1,1
system6,group6,name6,name2,type2,description2,0,2
system6,group6,name6,name3,type3,description3,1,3
system6,group6,name6,name4,type4,description4,0,4
system6,group6,name6,name5,type5,description5,1,5
system6,group6,name6,name6,type6,description6,0,6
system6,group6,name6,name7,type7,description7,1,7
system6,group6,name6,name8,type8,description8,0,8
system6,group6,name6,name9,type9,description9,1,9
system6,group6,name6,name10,type10,description10,0,10
system6,group6,name6,name11,type11,description11,1,11
system6,group6,name6,name12,type12,description12,0,12
system6,group6,name6,name13,type13,description13,1,13
system6,group6,name6,name14,type14,description14,0,14
system6,group6,name6,name15,type15,description15,1,15
system6,group6,name6,name16,type16,description16,0,16
system6,group6,name6,name17,type17,description17,1,17
system6,group6,name6,name18,type18,description18,0,18
system6,group6,name6,name19,type19,description19,1,19
system6,group6,name6,name20,type20,description20,0,20
system6,group6,name6,name21,type21,description21,1,21
system6,group6,name6,name22,type22,description22,0,22
system6,group6,name6,name23,type23,description23,1,23
system6,group6,name6,name24,type24,description24,0,24
system6,group6,name6,name25,type25,description25,1,25
system6,group6,name6,name26,type26,description26,0,26
system6,group6,name6,name27,type27,description27,1,27
system6,group6,name6,name28,type28,description28,0,28
system6,group6,name6,name29,type29,description29,1,29
system6,group6,name6,name30,type30,description30,0,30
system6,group6,name6,name31,type31,description31,1,31
system6,group6,name6,name32,type32,description32,0,32
system6,group6,name6,name33,type33,description33,1,33
system6,group6,name6,name34,type34,description34,0,34
system6,group6,name6,name35,type35,description35,1,35
system6,group6,name6,name36,type36,description36,0,36
system6,group6,name6,name37,type37,description37,1,37
system6,group6,name6,name38,type38,description38,0,38
system6,group6,name6,name39,type39,description39,1,39
system6,group6,name6,name40,type40,description40,0,40
system6,group6,name6,name41,type41,description41,1,41
system6,group6,name6,name42,type42,description42,0,42
system6,group6,name6,name43,type43,description43,1,43
system6,group6,name6,name44,type44,description44,0,44
system6,group6,name6,name45,type45,description45,1,45
system6,group6,name6,name46,type46,description46,0,46
system6,group6,name6,name47,type47,description47,1,47
system6,group6,name6,name48,type48,description48,0,48
system6,group6,name6,name49,type49,description49,1,49
system7,group7,name7,name0,type0,description0,0,0
system7,group7,name7,name1,type1,description1,1,1
system7,group7,name7,name2,type2,description2,0,2
system7,group7,name7,name3,type3,description3,1,3
system7,group7,name7,name4,type4,description4,0,4
system7,group7,name7,name5,type5,description5,1,5
system7,group7,name7,name6,type6,description6,0,6
system7,group7,name7,name7,type7,description7,1,7
system7,group7,name7,name8,type8,description8,0,8
system7,group7,name7,name9,type9,description9,1,9
system7,group7,name7,name10,type10,description10,0,10
system7,group7,name7,name11,type11,description11,1,11
system7,group7,name7,name12,type12,description12,0,12
system7,group7,name7,name13,type13,description13,1,13
system7,group7,name7,name14,type14,description14,0,14
system7,group7,name7,name15,type15,description15,1,15
system7,group7,name7,name16,type16,description16,0,16
system7,group7,name7,name17,type17,description17,1,17
system7,group7,name7,name18,type18,description18,0,18
system7,group7,name7,name19,type19,description19,1,19
system7,group7,name7,name20,type20,description20,0,20
system7,group7,name7,name21,type21,description21,1,21
system7,group7,name7,name22,type22,description22,0,22
system7,group7,name7,name23,type23,description23,1,23
system7,group7,name7,name24,type24,description24,0,24
system7,group7,name7,name25,type25,description25,1,25
system7,group7,name7,name26,type26,description26,0,26
system7,group7,name7,name27,type27,description27,1,27
system7,group7,name7,name28,type28,description28,0,28
system7,group7,name7,name29,type29,description29,1,29
system7,group7,name7,name30,type30,description30,0,30
system7,group7,name7,name31,type31,description31,1,31
system7,group7,name7,name32,type32,description32,0,32
system7,group7,name7,name33,type33,description33,1,33
system7,group7,name7,name34,type34,description34,0,34
system7,group7,name7,name35,type35,description35,1,35
system7,group7,name7,name36,type36,description36,0,36
system7,group7,name7,name37,type37,description37,1,37
system7,group7,name7,name38,type38,description38,0,38
system7,group7,name7,name39,type39,description39,1,39
system7,group7,name7,name40,type40,description40,0,40
system7,group7,name7,name41,type41,description41,1,41
system7,group7,name7,name42,type42,description42,0,42
system7,group7,name7,name43,type43,description43,1,43
system7,group7,name7,name44,type44,description44,0,44
system7,group7,name7,name45,type45,description45,1,45
system7,group7,name7,name46,type46,description46,0,46
system7,group7,name7,name47,type47,description47,1,47
system7,group7,name7,name48,type48,description48,0,48
system7,group7,name7,name49,type49,description49,1,49
system8,group8,name8,name0,type0,description0,0,0
system8,group8,name8,name1,type1,description1,1,1
system8,group8,name8,name2,type2,description2,0,2
system8,group8,name8,name3,type3,description3,1,3
system8,group8,name8,name4,type4,description4,0,4
system8,group8,name8,name5,type5,description5,1,5
system8,group8,name8,name6,type6,description6,0,6
system8,group8,name8,name7,type7,description7,1,7
system8,group8,name8,name8,type8,description8,0,8
system8,group8,name8,name9,type9,description9,1,9
system8,group8,name8,name10,type10,description10,0,10
system8,group8,name8,name11,type11,description11,1,11
system8,group8,name8,name12,type12,description12,0,12
system8,group8,name8,name13,type13,description13,1,13
system8,group8,name8,name14,type14,description14,0,14
system8,group8,name8,name15,type15,description15,1,15
system8,group8,name8,name16,type16,description16,0,16
system8,group8,name8,name17,type17,description17,1,17
system8,group8,name8,name18,type18,description18,0,18
system8,group8,name8,name19,type19,description19,1,19
system8,group8,name8,name20,type20,description20,0,20
system8,group8,name8,name21,type21,description21,1,21
system8,group8,name8,name22,type22,description22,0,22
system8,group8,name8,name23,type23,description23,1,23
system8,group8,name8,name24,type24,description24,0,24
system8,group8,name8,name25,type25,description25,1,25
system8,group8,name8,name26,type26,description26,0,26
system8,group8,name8,name27,type27,description27,1,27
system8,group8,name8,name28,type28,description28,0,28
system8,group8,name8,name29,type29,description29,1,29
system8,group8,name8,name30,type30,description30,0,30
system8,group8,name8,name31,type31,description31,1,31
system8,group8,name8,name32,type32,description32,0,32
system8,group8,name8,name33,type33,description33,1,33
system8,group8,name8,name34,type34,description34,0,34
system8,group8,name8,name35,type35,description35,1,35
system8,group8,name8,name36,type36,description36,0,36
system8,group8,name8,name37,type37,description37,1,37
system8,group8,name8,name38,type38,description38,0,38
system8,group8,name8,name39,type39,description39,1,39
system8,group8,name8,name40,type40,description40,0,40
system8,group8,name8,name41,type41,description41,1,41
system8,group8,name8,name42,type42,description42,0,42
system8,group8,name8,name43,type43,description43,1,43
system8,group8,name8,name44,type44,description44,0,44
system8,group8,name8,name45,type45,description45,1,45
system8,group8,name8,name46,type46,description46,0,46
system8,group8,name8,name47,type47,description47,1,47
system8,group8,name8,name48,type48,description48,0,48
system8,group8,name8,name49,type49,description49,1,49
system9,group9,name9,name0,type0,description0,0,0
system9,group9,name9,name1,type1,description1,1,1
system9,group9,name9,name2,type2,description2,0,2
system9,group9,name9,name3,type3,description3,1,3
system9,group9,name9,name4,type4,description4,0,4
system9,group9,name9,name5,type5,description5,1,5
system9,group9,name9,name6,type6,description6,0,6
system9,group9,name9,name7,type7,description7,1,7
system9,group9,name9,name8,type8,description8,0,8
system9,group9,name9,name9,type9,description9,1,9
system9,group9,name9,name10,type10,description10,0,10
system9,group9,name9,name11,type11,description11,1,11
system9,group9,name9,name12,type12,description12,0,12
system9,group9,name9,name13,type13,description13,1,13
system9,group9,name9,name14,type14,description14,0,14
system9,group9,name9,name15,type15,description15,1,15
system9,group9,name9,name16,type16,description16,0,16
system9,group9,name9,name17,type17,description17,1,17
system9,group9,name9,name18,type18,description18,0,18
system9,group9,name9,name19,type19,description19,1,19
system9,group9,name9,name20,type20,description20,0,20
system9,group9,name9,name21,type21,description21,1,21
system9,group9,name9,name22,type22,description22,0,22
system9,group9,name9,name23,type23,description23,1,23
system9,group9,name9,name24,type24,description24,0,24
system9,group9,name9,name25,type25,description25,1,25
system9,group9,name9,name26,type26,description26,0,26
system9,group9,name9,name27,type27,description27,1,27
system9,group9,name9,name28,type28,description28,0,28
system9,group9,name9,name29,type29,description29,1,29
system9,group9,name9,name30,type30,description30,0,30
system9,group9,name9,name31,type31,description31,1,31
system9,group9,name9,name32,type32,description32,0,32
system9,group9,name9,name33,type33,description33,1,33
system9,group9,name9,name34,type34,description34,0,34
system9,group9,name9,name35,type35,description35,1,35
system9,group9,name9,name36,type36,description36,0,36
system9,group9,name9,name37,type37,description37,1,37
system9,group9,name9,name38,type38,description38,0,38
system9,group9,name9,name39,type39,description39,1,39
system9,group9,name9,name40,type40,description40,0,40
system9,group9,name9,name41,type41,description41,1,41
system9,group9,name9,name42,type42,description42,0,42
system9,group9,name9,name43,type43,description43,1,43
system9,group9,name9,name44,type44,description44,0,44
system9,group9,name9,name45,type45,description45,1,45
system9,group9,name9,name46,type46,description46,0,46
system9,group9,name9,name47,type47,description47,1,47
system9,group9,name9,name48,type48,description48,0,48
system9,group9,name9,name49,type49,description49,1,49
system10,group10,name10,name0,type0,description0,0,0
system10,group10,name10,name1,type1,description1,1,1
system10,group10,name10,name2,type2,description2,0,2
system10,group10,name10,name3,type3,description3,1,3
system10,group10,name10,name4,type4,description4,0,4
system10,group10,name10,name5,type5,description5,1,5
system10,group10,name10,name6,type6,description6,0,6
system10,group10,name10,name7,type7,description7,1,7
system10,group10,name10,name8,type8,description8,0,8
system10,group10,name10,name9,type9,description9,1,9
system10,group10,name10,name10,type10,description10,0,10
system10,group10,name10,name11,type11,description11,1,11
system10,group10,name10,name12,type12,description12,0,12
system10,group10,name10,name13,type13,description13,1,13
system10,group10,name10,name14,type14,description14,0,14
system10,group10,name10,name15,type15,description15,1,15
system10,group10,name10,name16,type16,description16,0,16
system10,group10,name10,name17,type17,description17,1,17
system10,group10,name10,name18,type18,description18,0,18
system10,group10,name10,name19,type19,description19,1,19
system10,group10,name10,name20,type20,description20,0,20
system10,group10,name10,name21,type21,description21,1,21
system10,group10,name10,name22,type22,description22,0,22
system10,group10,name10,name23,type23,description23,1,23
system10,group10,name10,name24,type24,description24,0,24
system10,group10,name10,name25,type25,description25,1,25
system10,group10,name10,name26,type26,description26,0,26
system10,group10,name10,name27,type27,description27,1,27
system10,group10,name10,name28,type28,description28,0,28
system10,group10,name10,name29,type29,description29,1,29
system10,group10,name10,name30,type30,description30,0,30
system10,group10,name10,name31,type31,description31,1,31
system10,group10,name10,name32,type32,description32,0,32
system10,group10,name10,name33,type33,description33,1,33
system10,group10,name10,name34,type34,description34,0,34
system10,group10,name10,name35,type35,description35,1,35
system10,group10,name10,name36,type36,description36,0,36
system10,group10,name10,name37,type37,description37,1,37
system10,group10,name10,name38,type38,description38,0,38
system10,group10,name10,name39,type39,description39,1,39
system10,group10,name10,name40,type40,description40,0,40
system10,group10,name10,name41,type41,description41,1,41
system10,group10,name10,name42,type42,description42,0,42
system10,group10,name10,name43,type43,description43,1,43
system10,group10,name10,name44,type44,description44,0,44
system10,group10,name10,name45,type45,description45,1,45
system10,group10,name10,name46,type46,description46,0,46
system10,group10,name10,name47,type47,description47,1,47
system10,group10,name10,name48,type48,description48,0,48
system10,group10,name10,name49,type49,description49,1,49
system11,group11,name11,name0,type0,description0,0,0
system11,group11,name11,name1,type1,description1,1,1
system11,group11,name11,name2,type2,description2,0,2
system11,group11,name11,name3,type3,description3,1,3
system11,group11,name11,name4,type4,description4,0,4
system11,group11,name11,name5,type5,description5,1,5
system11,group11,name11,name6,type6,description6,0,6
system11,group11,name11,name7,type7,description7,1,7
system11,group11,name11,name8,type8,description8,0,8
system11,group11,name11,name9,type9,description9,1,9
system11,group11,name11,name10,type10,description10,0,10
system11,group11,name11,name11,type11,description11,1,11
system11,group11,name11,name12,type12,description12,0,12
system11,group11,name11,name13,type13,description13,1,13
system11,group11,name11,name14,type14,description14,0,14
system11,group11,name11,name15,type15,description15,1,15
system11,group11,name11,name16,type16,description16,0,16
system11,group11,name11,name17,type17,description17,1,17
system11,group11,name11,name18,type18,description18,0,18
system11,group11,name11,name19,type19,description19,1,19
system11,group11,name11,name20,type20,description20,0,20
system11,group11,name11,name21,type21,description21,1,21
system11,group11,name11,name22,type22,description22,0,22
system11,group11,name11,name23,type23,description23,1,23
system11,group11,name11,name24,type24,description24,0,24
system11,group11,name11,name25,type25,description25,1,25
system11,group11,name11,name26,type26,description26,0,26
system11,group11,name11,name27,type27,description27,1,27
system11,group11,name11,name28,type28,description28,0,28
system11,group11,name11,name29,type29,description29,1,29
system11,group11,name11,name30,type30,description30,0,30
system11,group11,name11,name31,type31,description31,1,31
system11,group11,name11,name32,type32,description32,0,32
system11,group11,name11,name33,type33,description33,1,33
system11,group11,name11,name34,type34,description34,0,34
system11,group11,name11,name35,type35,description35,1,35
system11,group11,name11,name36,type36,description36,0,36
system11,group11,name11,name37,type37,description37,1,37
system11,group11,name11,name38,type38,description38,0,38
system11,group11,name11,name39,type39,description39,1,39
system11,group11,name11,name40,type40,description40,0,40
system11,group11,name11,name41,type41,description41,1,41
system11,group11,name11,name42,type42,description42,0,42
system11,group11,name11,name43,type43,description43,1,43
system11,group11,name11,name44,type44,description44,0,44
system11,group11,name11,name45,type45,description45,1,45
system11,group11,name11,name46,type46,description46,0,46
system11,group11,name11,name47,type47,description47,1,47
system11,group11,name11,name48,type48,description48,0,48
system11,group11,name11,name49,type49,description49,1,49
system12,group12,name12,name0,type0,description0,0,0
system12,group12,name12,name1,type1,description1,1,1
system12,group12,name12,name2,type2,description2,0,2
system12,group12,name12,name3,type3,description3,1,3
system12,group12,name12,name4,type4,description4,0,4
system12,group12,name12,name5,type5,description5,1,5
system12,group12,name12,name6,type6,description6,0,6
system12,group12,name12,name7,type7,description7,1,7
system12,group12,name12,name8,type8,description8,0,8
system12,group12,name12,name9,type9,description9,1,9
system12,group12,name12,name10,type10,description10,0,10
system12,group12,name12,name11,type11,description11,1,11
system12,group12,name12,name12,type12,description12,0,12
system12,group12,name12,name13,type13,description13,1,13
system12,group12,name12,name14,type14,description14,0,14
system12,group12,name12,name15,type15,description15,1,15
system12,group12,name12,name16,type16,description16,0,16
system12,group12,name12,name17,type17,description17,1,17
system12,group12,name12,name18,type18,description18,0,18
system12,group12,name12,name19,type19,description19,1,19
system12,group12,name12,name20,type20,description20,0,20
system12,group12,name12,name21,type21,description21,1,21
system12,group12,name12,name22,type22,description22,0,22
system12,group12,name12,name23,type23,description23,1,23
system12,group12,name12,name24,type24,description24,0,24
system12,group12,name12,name25,type25,description25,1,25
system12,group12,name12,name26,type26,description26,0,26
system12,group12,name12,name27,type27,description27,1,27
system12,group12,name12,name28,type28,description28,0,28
system12,group12,name12,name29,type29,description29,1,29
system12,group12,name12,name30,type30,description30,0,30
system12,group12,name12,name31,type31,description31,1,31
system12,group12,name12,name32,type32,description32,0,32
system12,group12,name12,name33,type33,description33,1,33
system12,group12,name12,name34,type34,description34,0,34
system12,group12,name12,name35,type35,description35,1,35
